0.66484016, -0.47797915, -0.26506218, 0.63610882, -1.4223181, 0.034314804, -1.1674165, 0.70014966, 0.12418713, 0.98834413
0.090185888, 0.1872174, 0.24068017, 0.21794088, -0.45655224, 0.11731283, 0.16936, -0.44311282, 0.36448255, -1.1181624
0.49113482, -0.90079677, -0.53671622, -0.78984207, 0.38392606, 0.27248043, -0.20432691, 0.012946286, 0.84510398, 0.47001711
0.58411306, -0.55199647, 0.65085948, 0.8694557, -0.18531945, -0.69741637, -0.17504139, 0.09198723, -0.25629604, -0.079326548
-0.69242591, -0.19642422, -0.28971699, 0.45924214, 0.34894761, -0.16715947, 0.1609983, -0.80954421, 0.67507881, 0.15618238
-0.012952432, 0.33822879, 0.059346337, -0.06871479, -0.58745354, 0.077475727, -0.276283, 0.23840183, 0.61868197, -0.055115748
-1.1896209, 0.23767406, 0.070548385, 0.21973915, 0.8168897, -0.33206296, -0.53853405, 0.16011341, -0.085595325, 0.5156588
0.41020355, 0.0061371755, 0.56694895, -0.25907448, -0.1500693, 0.22501829, 0.40678665, -0.73529714, -0.34672025, -0.26161632
0.45997077, -0.43182611, -0.85685247, 0.77303177, 0.13891694, 0.56067985, 0.24094401, -0.84828001, -0.33336562, 0.47605491
-0.098828375, -0.17604648, 0.52382797, 0.49331129, -0.36456683, -0.62511301, -0.10323781, 0.13314819, -0.21726149, 0.41272253
1.0138576, -0.84916997, -0.051747318, 0.13690482, -0.29780903, -0.25793374, 0.094584785, 0.18443306, -0.094884813, -0.12769617
0.11025898, -0.11307488, 0.36166057, 0.63701642, -0.93887961, 0.40346539, -0.83884031, 0.088787489, 0.61326391, -0.26260945
0.033520799, -0.31081739, 0.66044694, -0.08037433, -0.35349968, 0.13567472, 0.70403183, -0.5383755, 0.26849902, -0.34567431
0.56981117, -0.54120505, 0.023188919, 0.48990545, -0.27215174, 0.58156085, -0.14581247, -0.63251948, 0.14758646, -0.43049082
-0.1780339, 0.45541364, 0.27687117, 0.079236291, -0.13737793, -0.54143047, 1.0443516, -0.22579829, -0.54741752, -0.62157625
-0.37177351, 0.131891, 0.09793622, 0.68819898, -0.013672366, -0.43325952, 0.27041858, 0.069064058, -0.79658043, -0.052669454
-0.74611938, 0.90166932, -0.29828572, -0.69334662, 0.22259496, 0.030448506, 0.61252838, 0.29102749, -0.061212219, 0.22657643
0.34881467, -0.45861936, -0.68171287, -0.84583163, 0.38584644, 0.37480754, 0.68078434, 0.40504625, -0.36000967, 0.40691489
-0.26816085, 1.0772505, -0.24244781, -0.25177366, -0.49448112, 0.79328525, -0.18687224, 0.23376417, 0.076504037, -0.58240718
-0.21170539, -0.15131067, 0.41191244, -0.34330362, 0.86340994, -0.10948648, 0.30937257, 0.091447368, -0.80885857, -0.45369872
-0.84625262, 0.26052889, -0.20879145, 0.34568509, 0.32455009, 0.15536451, -0.7045753, -0.3744348, 0.62560332, 0.25676131
0.17445768, 0.018162388, 0.51072282, 0.14372922, -0.51660079, -0.12917703, -0.28492913, 0.078022353, -0.19504581, -0.39474854
-0.092467204, -0.22372885, -0.096639462, -0.44514662, 0.61310339, -0.3685672, 0.37043175, 0.22139356, -0.02720725, 0.57758856
0.40302053, -0.25533882, -0.8182925, -0.072332464, -0.019606259, 1.0143842, -0.11655908, 0.88154262, -0.49463722, 0.10421842
0.22911122, 0.073072955, 0.12222245, 0.36283839, -0.33684763, 0.34662524, 0.45982698, -1.1966023, 0.6460073, -0.39243022
-0.64399409, -0.2672902, 0.093067802, 0.39455023, 0.13983892, -0.17435585, -0.67694479, -0.20213008, 0.70695013, 0.57386047
0.1070934, -0.26844007, -0.29215011, 0.17388009, -0.30751213, -0.39654595, -0.18464279, 0.39436829, -0.042553056, 0.38936138
-0.94406188, 0.31273985, 0.074050866, 0.39630795, 0.56572878, -0.70472139, -0.054696433, -0.25948396, 0.12133636, 1.1587929
-0.0034218193, -0.27660111, 0.17776549, -0.10091828, 0.5069499, 0.18473554, 0.33283216, -0.020113109, -0.097594343, -0.69618219
0.37874392, -0.13041168, 0.52501196, -0.49253163, 0.084420897, -0.43617514, 0.44696853, -0.066952653, -0.23840909, 0.18657655
-0.13846669, 0.20382553, 0.76256919, 0.56500149, -0.46208981, -0.090679973, -0.30465451, -0.32573798, 0.34981856, -0.20283997
0.021953555, -0.57901257, -0.26131409, -0.76623356, 0.62049234, 0.29175344, 0.31021777, 0.18435524, -0.39731753, 0.17794421
0.083648011, 0.18045251, -0.12657732, 0.10145985, -0.44986528, 0.20993584, -0.87813008, 0.36640525, -0.058889899, 0.11412838
0.40473077, -0.23098011, -0.20206366, -0.084037192, 0.38563177, -0.25303313, -0.70830703, 0.048608132, 0.56320614, -0.24517803
0.12373674, 0.0067602955, -0.49672353, 1.1039625, 0.094405934, 1.1137275, 0.011744786, -0.64670146, -0.40538853, -0.61906981
-0.42282, 0.17868295, -0.35614809, 0.23779677, -0.35468596, 0.31121573, 0.0044974261, -0.46233407, 1.2528085, 0.25752637
0.005017342, -0.027811518, 0.83309001, -0.93822771, 0.44172952, -0.24106468, 0.2708016, -0.27514187, 0.23963268, -0.24362978
0.16521743, 0.17175287, -0.34305283, -0.64505732, 0.45344952, 0.17914055, 0.40872082, -0.87992209, 0.42975241, 0.31020397
0.41842848, 0.69415569, 0.39793819, 0.45145616, -0.71870857, 0.0096320938, -0.49207211, 0.0005099767, -0.29597053, -0.4958604
-0.17619956, 0.70936877, -0.2319489, 0.32535958, -0.46367234, 0.72457737, -0.44365343, -0.16825484, 0.29537025, -0.49743485
-0.18739611, -0.22394757, 0.24288628, -0.2865575, 0.27334279, -0.011370026, -0.30660298, 0.57243782, -0.24205481, 0.34618852
-1.173655, 0.059070334, -0.15676297, 0.13833851, 0.61161166, -0.16251583, -0.22730851, 0.5098663, 0.077895366, -0.0080727562
-0.12215636, -0.26214996, -0.29603058, -0.0060936953, 0.82743144, 0.014575566, 0.13588642, 0.48438558, -0.61788863, -0.25796339
-0.11874581, -0.037856117, 0.08410722, 0.15937686, 0.27866468, -0.55743802, -0.10684971, 0.076240003, -0.14615928, 0.67127228
-0.45858502, -0.2703073, 0.89370525, 0.41488338, 0.50489724, -0.55291045, 0.079502977, 0.32649028, -0.43722603, -0.15001142
-0.22758645, 0.27022874, -0.013865118, -0.16836962, -0.006687148, 0.18431292, -0.20785853, -0.074897014, 0.28183973, 0.16207302
-0.29351085, 0.59019113, -0.80654198, 0.45524725, -0.062896252, 0.4052825, -0.80006409, 1.0142657, -0.94792509, 1.1204941
1.0326041, -0.37586698, -0.23274985, 0.035451185, 0.015900468, 0.13512304, -0.18288806, 0.56269217, -0.73884004, -0.1659963
-0.30314034, -0.39940399, -0.12402372, 0.08096192, 0.060318489, -0.34788066, -0.36432379, 0.77390975, -0.05576903, 0.71639138
-0.90244019, 0.44804731, 0.38758278, -1.0705492, 0.61485511, -0.43284822, 0.68976265, 0.12151232, 0.16839831, -0.56128764
-0.065255061, 0.51937509, 0.23640932, 0.14823163, -0.17154123, 0.047965977, 0.69554555, -0.73455441, 0.50081986, -0.84345663
-0.53328192, 0.52665395, 0.015745413, 0.14612195, 0.027650496, -0.089175813, 0.4624117, 0.053604364, 0.02318964, -0.65308362
0.39388546, 0.22229062, -0.86681259, -0.44261244, -0.10950047, 0.34494704, 0.44379723, -0.32624143, -0.19166712, 0.26869333
0.50942332, -1.108315, -0.66336381, 0.061060119, 0.46289077, 0.21660568, -0.20436332, -0.3484135, 0.54641193, 0.15980662
0.50318241, -0.45812801, -0.12381131, -0.0077060889, -0.50372708, -0.1037371, -0.69733644, 0.08409214, 0.91501856, 0.40696228
-0.33655551, 0.232747, -0.65169024, 0.19289468, 0.049072292, 0.48281223, 0.51700103, -0.37470758, -0.0072606257, -0.022472417
-0.82072765, 0.27703705, -0.40071616, -0.6015414, 0.54122722, -0.010760647, 0.11319011, -0.71175939, 0.74702799, 0.3955915
-0.96495605, 0.6504792, 0.15724717, 1.2103989, -0.65865654, -0.28867659, -0.52572411, 0.65461135, -0.36592242, 0.046768486
-0.046969976, -0.37696046, -0.87386775, -0.21982206, 0.66855931, 0.57659411, -0.23898071, 0.17488827, -0.14841089, 0.58727092
0.35663435, -0.051821303, 0.920259, -0.14033505, -0.42626998, -0.62220758, 0.057589483, 0.5126915, -0.20644122, -0.26863039
-0.31950602, 0.25303844, 0.18333732, -0.21129531, -0.55344921, -0.44520527, -0.17560193, 0.44205678, 0.64458299, 0.20012563
-0.7434637, 0.26008692, -0.19540699, -0.42381817, 0.86484915, -0.26784799, -0.17930342, -0.47135481, 0.57306743, 0.31331387
-0.26342499, -0.28311783, -0.29138952, 0.50645769, 0.78432965, -0.52625406, 0.74809581, -0.41887254, -0.083933599, 0.2529324
0.04149919, -0.4037931, -0.19539537, 0.21102341, 0.13234334, 0.2312725, -1.1807841, 0.18657348, 0.076850533, 0.38541573
1.0986027, -1.0975344, 0.38071564, -0.638349, -0.15865597, 0.19484715, -0.079539977, 0.95047182, -0.31682485, -0.28355893
-0.27792874, 0.22425474, -0.32803848, 0.23677595, 0.4650929, 0.1144638, -0.041810859, 0.1955819, -0.74734038, -0.2790235
0.075689137, -0.19697899, 0.64963186, 0.44425455, 0.44647291, -0.24386771, 0.34464332, -0.67300034, 0.19813384, -0.71334326
0.35079575, -0.24382722, 0.27075577, -0.18879849, 0.26767951, -0.26790044, -0.22582003, 0.14153892, -0.62531197, -0.00079198909
0.60472012, -1.2394556, -0.098920062, -0.84747678, 0.18884064, 0.17868978, 0.33061498, 0.21338649, 0.14082824, 0.59634703
-0.12901016, -0.41955963, 0.81078327, -0.077942118, -0.63935554, 0.18247645, 0.044378027, 0.24330674, 0.32262799, -0.69695032
-0.26594555, 0.25420445, -0.28155187, 0.030585684, 0.33236673, -0.27228886, -0.15674166, 0.73787665, -0.34251675, -0.033851575
-0.22106323, -0.16101713, -0.34395313, 0.0077123176, 0.39963436, 0.42285791, 1.0749404, 0.16798069, -0.55716842, -0.98202163
-0.33416829, 0.41368452, 0.082009286, 0.20006844, -0.636684, 0.63271272, 0.62697452, -0.76800781, 0.074108616, -0.74718577
-0.1130311, 0.28481513, 0.42012545, -0.41252479, 0.28687605, -0.59639728, -0.061386805, -0.20132925, 0.1374024, 0.047386304
-0.87738228, 0.70392621, -0.58747798, 0.80379355, -0.53877646, 0.87129194, -0.42143705, 0.17949671, -0.20120642, 0.22088146
0.4799934, -0.38896742, 0.64273888, -0.26670992, -0.23534711, -0.52711773, 0.22435763, 0.40990728, -0.25502831, -0.39838901
-0.23696762, 0.20849268, 0.049587533, -0.25460196, -0.19626251, 0.022079108, 0.58710593, -0.17607199, -0.29350504, -0.069092251
0.37255248, 0.11352433, 0.14790812, -0.58725023, -0.54559094, 0.22080083, -0.18671747, -0.27611071, 0.16334182, 0.092775621
0.69104385, -0.73930526, 0.36677548, 0.2290104, -0.2626487, -0.33589563, 0.41688347, -0.46641463, -0.48152211, 0.54169142
-0.054211799, 0.081640005, -0.21631171, -0.64702791, 0.4485766, -0.27879927, 0.62785995, -0.31386566, 0.31008893, 0.54943109
-0.42295569, 0.047169212, 0.50980115, -0.41405308, 0.14866716, -0.11320483, 0.14653717, -0.81240577, 0.7648707, -0.0099379588
-0.45004329, 0.78199965, 0.21550924, -0.31345648, -0.44116262, -0.088837594, 0.13027616, -0.076277681, 0.43865651, -0.353991
-0.54450762, 0.53767192, 0.27933708, 0.6313898, -0.3137005, -0.096888877, -0.80369294, 0.32331148, 0.51308769, -0.036701594
1.072279, -0.37300229, -0.34767279, -0.63494444, -0.22639066, 0.86646712, -0.12063266, 0.16093193, -0.26149052, 0.031771731
